"Order.Date","Purchase.Price.Per.Unit","Quantity","Shipping.Address.State","Title","ASIN.ISBN..Product.Code.","Category","Survey.ResponseID"
"2020-09-15",54.99,1,"IN","Pudding Cat 3 Pack Yoga Wheels, Back Wheel Set Including 13 Inch, 10.5 Inch, 6.5 Inch Yoga Prop Roller Wheel for Stretching, Back Pain and Improving Backbends","B088CTLN1S","EXERCISE_BLOCK","R_1BPepcPkpmd3HIv"
"2022-06-01",8.97,1,"NY","Resistance Bands, Exercise Bands, Physical Therapy Bands for Strength Training, Yoga, Pilates, Stretching, Stretch Elastic Band with Different Strengths, Workout Bands for Home Gym","B081L9MDC8","EXERCISE_BAND","R_1BWAygjxkFXfxql"
"2022-05-24",3.99,1,"FL","Haquno Resistance Bands Set, [Set of 3] Skin-Friendly Exercise Bands with 3 Resistance Levels,Workout Resistance Bands Set for Women Men,Ideal for Strength Training,Yoga,Pilates,Fitness","B0928P6VG1","EXERCISE_BAND","R_1BWxQW5L2MlpDCd"
"2018-12-24",10.99,1,"WA","BalanceFrom All Purpose 1/4-Inch High Density Anti-Tear Exercise Yoga Mat with Carrying Strap and Yoga Blocks","B01IZDFWEC","EXERCISE_MAT","R_1C1lcmauvsBML7g"
"2020-09-16",45.99,1,"CO","RDX Weight Lifting Belt Leather, 6” Padded Lumbar Back Support, 10 Adjustable Holes, Bodybuilding Training, Powerlifting Deadlifts Workout Squats Exercise, Home Gym Fitness Equipment","B010AT1OEG","WEIGHTLIFTING_BELT","R_1C4nKyrv0w2thJn"
"2020-10-01",399.99,1,"CO","Rumblex Plus 4D Vibration Plate Exercise Machine - Triple Motor Oscillation, Linear, Pulsation + 3D/4D Motion Vibration Platform | Whole Body Viberation Machine for Fitness & Shaping.","B084KZ4J6N","EXERCISE_MACHINE","R_1C4nKyrv0w2thJn"
"2019-11-12",22.48,1,"UT","CAP Barbell A-Frame Dumbbell Weight Rack, Color Series","B002OOYIOY","WEIGHT_RACK","R_1C4tcyEfmcsKI9X"
"2020-03-11",19.99,2,"UT","Gaiam Restore Muscle Massage Therapy Foam Rollers (18 Inch & 36 Inch)","B07D11ZFH2","MUSCLE_ROLLER","R_1C4tcyEfmcsKI9X"
"2018-07-17",13.27,1,"WA","Veda Yoga Foam Blocks (Set of 2) Plus Strap with Metal D-Ring - Standard Studio Size 9"" x 6"" x 4""","B01CZA00TS","EXERCISE_BLOCK","R_1C75XRebT1eliL0"
"2019-07-03",119.95,1,"WA","Gorilla Mats Premium Large Yoga Mat – 7' x 5' x 8mm Extra Thick & Ultra Comfortable, Non-Toxic, Non-Slip Barefoot Exercise Mat – Works Great on Any Floor for Stretching, Cardio or Home Workouts","B0742M9T8W","EXERCISE_MAT","R_1C75XRebT1eliL0"
"2019-07-16",8.95,1,"WA","Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5","B01AVDVHTI","EXERCISE_BAND","R_1C75XRebT1eliL0"
"2018-05-17",7.99,1,"UT","Fitness Dreamer Resistance Band, Multicolor","B06ZYVB33M","EXERCISE_BAND","R_1C7NqhhPa152vIZ"
"2018-09-03",12.32,1,"OR","SISYAMA Core Cross Workout Pilates Reformer Exercise Resistance Cords Loop Tube Bands","B01D7X5JEI","EXERCISE_BAND","R_1C8w4NDDQC5fcgE"
"2018-11-01",6.99,1,"OR","Mini Bands Set - Loop Resistance Bands for Leg Exercise, Fitness, Workout, Stretch (5X) 12 Inch by Insonder","B075WX2W9N","EXERCISE_BAND","R_1C8w4NDDQC5fcgE"
"2021-07-08",18.23,1,"OR","ProsourceFit Extra Thick Yoga Pilates Exercise mat","B07VZ2CW2X","EXERCISE_MAT","R_1C8w4NDDQC5fcgE"
"2018-07-13",18.42,3,"NV","Booty Max Home Workout Resistance Band Training for Making Summer-Ready Toned Bigger Butt, Thighs, Quads, Calves, or Arms (As Seen on Television)","B01MSQFMUP","EXERCISE_BAND","R_1C9YUFD8GunlGej"
"2019-05-26",16.99,1,"IL","Gaiam Restore Muscle Massage Therapy Foam Rollers (18 Inch & 36 Inch)","B07D11ZFH2","MUSCLE_ROLLER","R_1CBcqx5T9GZcMRt"
"2020-01-11",8.99,1,"IL","A AZURELIFE Stretch Strap with 11 Loops, Half Elastic Stretching Strap Band - Stretch Tool for Yoga Physical Therapy, Dance and Pilates, Gymnastics, Hamstring Strength Training with Instruction Guide","B07XX4VJSN","EXERCISE_STRAP","R_1CBcqx5T9GZcMRt"
"2020-09-10",43.99,1,"TN","American Furniture Alliance Jr Twin Black Trifold Mattress, Mesh/Poly","B00CL98ZX2","EXERCISE_MAT","R_1CIOVoUy3w1iF6O"
"2020-08-24",19.99,1,"CA","Nicole Miller Wrist Weight Sets Thumblock Hand Weights Sets for Women 2lb Each, 4lb Pair Total","B08B3KFWSY","WEARABLE_WEIGHT","R_1Cd5zmz07X5BqKa"
"2021-06-10",4.69,1,"IL","Wchiuoe Grip Strength Ball Finger Device, Ball Splint Finger Orthosis Squeeze Stress Balls for Hand Functional Impairment Hemiplegia Stroke, Massage for Strengthening Hand and Wrist Muscles","B086DRYPPV","HAND_STRENGTHENER","R_1Cd5zmz07X5BqKa"
"2022-10-03",38.99,1,"CT","Prodigen Running Weight Vest for Men Women Kids 8 12 16 20 25 30 Lbs Weights Included, Body Weight Vests for Training Workout, Jogging, Cardio, Walking,Elite Weighted Vest Workout Equipment","B085QHGQD5","WEARABLE_WEIGHT","R_1CjNNUhUiSbeOoM"
"2022-10-11",5.95,1,"CT","Exercise Bands for Physical Therapy (Sold Singly) | Resistance Band for Yoga | Long Resistance Bands for Working Out | Elastic Band for Exercise at Home | Yoga Stretching Band","B07DG1RC1K","EXERCISE_BAND","R_1CjNNUhUiSbeOoM"
"2021-04-29",14.97,1,"FL","Resistance Bands for Working Out with Exercise Guide. Fabric Booty Bands for Women Men. Workout Bands Leg Bands for Working Out. Hip Resistance Loops for Squat Butt Glute Set Fitness Home Elastic Band","B088396TM2","EXERCISE_BAND","R_1CjrqlIqihbkYgk"
"2022-03-16",17.64,1,"FL","Amazon Basics Abdominal and Core Exercise Workout Roller Wheel - 13 x 8 x 8 Inches, Black","B07BGCYWXK","ABDOMINAL_EXERCISER","R_1CjrqlIqihbkYgk"
"2022-03-18",12.99,1,"FL","Renoj Resistance Bands, Exercise Workout Bands for Women and Men, 5 Set of Stretch Bands for Booty Legs, Pilates Flexbands","B08DLXZKF7","EXERCISE_BAND","R_1CjrqlIqihbkYgk"
"2022-10-14",21.6,1,"FL","Gaiam Essentials Thick Yoga Mat Fitness & Exercise Mat with Easy-Cinch Yoga Mat Carrier Strap, 72""L x 24""W x 2/5 Inch Thick","B07H9TKSXY","EXERCISE_MAT","R_1CjrqlIqihbkYgk"
"2020-03-21",15.99,1,"PA","BalanceFrom All Purpose 1/2-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat with Carrying Strap and Yoga Blocks","B00FO9U46W","EXERCISE_MAT","R_1ClqO4ZMDuwGjfl"
"2020-07-24",19.01,2,"PA","Renoj Resistance Bands, Exercise Bands 5 Levels Workout Bands with Handles Men and Women 100LBS (Black)","B087BJLVR4","EXERCISE_BAND","R_1ClqO4ZMDuwGjfl"
"2022-10-03",12.97,1,"NY","HPYGN Exercise Handle, Replacement Fitness Equipment for Pilates, Yoga, Strength Trainer, Pull Down Home Gym Red, Grey, Blue Working Out Handle","B09VGPRVCJ","EXERCISE_BAND","R_1CqGMkfiCiATbn4"
"2020-10-19",18.99,1,"NE","ProsourceFit High Density Foam Rollers 36, 24, 18, 12- inches long. Firm Full Body Athletic Massage Tool for Back Stretching, Yoga, Pilates, Post Workout Muscle Recuperation. Speckled and Solid Colors","B00ED3GIV0","MUSCLE_ROLLER","R_1CrP2yfBldcblJm"
"2021-02-22",6.99,1,"NE","Gaiam Essentials Yoga Brick | Sold as Single Block | EVA Foam Block Accessories for Yoga","B07RZ93BP5","EXERCISE_BLOCK","R_1CrP2yfBldcblJm"
"2023-01-29",9.89,1,"NE","Trideer Stretching Strap Yoga Strap for Physical Therapy, 10 Loops Yoga Straps for Stretching, Non-Elastic Stretch Strap for Pilates, Exercise, Dance, Stretch Band with Workout Guide for Women & Men","B092MJ621Z","EXERCISE_STRAP","R_1CrP2yfBldcblJm"
"2022-03-18",26.99,1,"TX","CORATED Smart Weighted Hoola Exercise Hoops,Abdomen Fitness Weight Loss Massage,24 Detachable Knots Adjustable Size Hoops,for Adults & Kids Beginners Exercising","B08Y8H46TJ","FITNESS_HOOP","R_1Cx2TzfSj9KxVhR"
"2022-04-14",38.99,1,"TX","iHomey Motorized Pedal Exerciser for Seniors Rehab Training, iHomey Electric Mini Exercise Bike with Remote Control for Arm/Leg Fitness Rehabilitation.","B0892LJ1G1","EXERCISE_MACHINE","R_1Cx2TzfSj9KxVhR"
"2019-10-01",8.95,1,"MA","Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5","B01AVDVHTI","EXERCISE_BAND","R_1DAmI2BFtglaWhP"
"2020-09-02",21.29,1,"MA","BalanceFrom All Purpose 1/2-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat with Carrying Strap and Yoga Blocks","B00JW3CTTQ","EXERCISE_MAT","R_1DAmI2BFtglaWhP"
"2020-09-15",22.05,1,"MA","BalanceFrom  All Purpose 1/2-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat and Knee Pad with Carrying Strap and Yoga Blocks","B07SHWRHTL","EXERCISE_MAT","R_1DAmI2BFtglaWhP"
"2022-08-27",12.99,1,"MA","Resistance Bands, Exercise Workout Bands for Women and Men, 5 Set of Stretch Bands for Booty Legs, Pilates Flexbands","B08DLXZKF7","EXERCISE_BAND","R_1DAmI2BFtglaWhP"
"2022-12-06",69.99,1,"MA","Marcy Apex Utility Bench Slant Board Sit Up Bench Crunch Board Ab Bench for Toning and Strength Training JD-1.2","B000J3JDIS","STRENGTH_TRAINING_MACHINE","R_1DAmI2BFtglaWhP"
"2022-06-30",24.68,1,"GA","TheFitLife Exercise Resistance Bands with Handles - 5 Fitness Workout Bands Stackable up to 110 / 150/200 lbs, Training Tubes with Large Handles, Ankle Straps, Door Anchor Attachment, Carry Bag","B07KFSCD47","EXERCISE_BAND","R_1DCt230xICUxYN0"
"2019-01-09",14.99,1,"PA","BalanceFrom All Purpose 1/2-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat with Carrying Strap and Yoga Blocks","B00FO9ZRZK","EXERCISE_MAT","R_1DGSlefke200soD"
"2019-05-24",4.99,1,"","Yes4All Rowing Machine Seat Cushion Perfectly Fits for Concept 2 Rower, Recumbent Bike - Non-Slip, Silicon Cooling Gel Seat Cover for Cycling Upright Bike, Stationary Spin Bicycle, Custom Fit Comfort","B0126Q0WMG","EXERCISE_STRAP","R_1DGSlefke200soD"
"2019-10-24",8.09,1,"VA","REEHUT Muscle Roller Massage Stick Tool for Athletes, 18 Inches Muscle Roller for Relieving Muscle Soreness, Soothing Cramps, Massage, Physical Therapy & Body Recovery Blue","B01N7QRMRX","MUSCLE_ROLLER","R_1DGSlefke200soD"
"2020-01-26",16,1,"VA","Manduka Align Yoga Strap – Strong, Durable Cotton Webbing with Adjustable Buckle for Secure, Slip-Free Support for Stretching, Yoga, Pilates and General Fitness.","B01ABWKUOW","EXERCISE_STRAP","R_1DGSlefke200soD"
"2020-01-26",15.34,1,"VA","Manduka Yoga Cork and Recycled Foam Blocks - Yoga Prop and Accessory, Comfortable Edges, Lightweight, Firm, Non Slip, Various Sizes and Colors","B0084Z3B2C","EXERCISE_BLOCK","R_1DGSlefke200soD"
"2020-04-08",8.45,2,"PA","Tumaz Yoga Strap/Stretch Bands [15+ Colors, 6/8/10 Feet Options] with Extra Safe Adjustable D-Ring Buckle, Durable and Comfy Delicate Texture - Best for Daily Stretching, Physical Therapy, Fitness","B07HQB99XF","EXERCISE_STRAP","R_1DGSlefke200soD"
"2021-02-18",22.25,1,"VA","BalanceFrom High Density Treadmill Exercise Bike Equipment Mat","B07QXLZNN9","EXERCISE_MAT","R_1DGSlefke200soD"
"2022-02-23",46,1,"OR","New Leaf Smart Weighted Hula Hoop for Adults and Children | Weight Loss for Women | 42” Waist Plus Size Fit | Exercise Fitness Equipment for Home Workouts 24 Sections Four Colors","B0986Y9WBM","FITNESS_HOOP","R_1DGYq18HeymWNfH"
"2022-03-23",9.99,1,"OR","Hand Grip Strengthener, Finger exerciser, Grip Strength Trainer (6 PCS),NEW MATERIAL,Forearm grip workout, Finger Stretcher, Relieve Wrist Pain, Carpal tunnel. (Finger exerciser)","B07BJHLL61","HAND_STRENGTHENER","R_1DGYq18HeymWNfH"
"2020-01-09",10.99,1,"OH","Vive Shoulder Pulley - Over Door Rehab Exerciser for Rotator Cuff Recovery","B071149H43","EXERCISE_BAND","R_1DJ4QJgrJwK7g3Y"
"2019-04-23",8.59,1,"OH","Kamileo Resistance Loop Exercise Bands, Resistance Workout Bands Set for Legs, Butt, Home Fitness, Crossfit, Stretching, Strength Training, Physical Therapy (Set of 5 New Band)","B07PRB17KT","EXERCISE_BAND","R_1DJdUrYA1I0QAKh"
"2019-05-04",13.76,1,"OH","Limm Muscle Compression Floss Bands - Tack and Flossing Bands for Mobility, Fitness, and Recovery - Best for Athletes, Therapy and Injury - Includes 2 Levels of Compression, Travel Pouch and Manual","B07KX13JPW","EXERCISE_BAND","R_1DJdUrYA1I0QAKh"
"2019-05-19",8.99,1,"OH","Kamileo Resistance Loop Exercise Bands, Resistance Workout Bands Set for Legs, Butt, Home Fitness, Crossfit, Stretching, Strength Training, Physical Therapy (Set of 5 New Band)","B07PRB17KT","EXERCISE_BAND","R_1DJdUrYA1I0QAKh"
"2019-07-03",7.99,1,"OH","Nylea 3 Pack Resistance Exercise Workout Bands [Free Travel Bag] 12"" Latex - Best for Training, Pilates, kPowerlifting, Stretching, Physical Therapy, Yoga, Rehab and Home Fitness","B07SN5W88X","EXERCISE_BAND","R_1DJdUrYA1I0QAKh"
"2019-06-24",14.95,1,"TX","True Pulse Premium Ab Roller Wheel - Free Extra Thick Knee PAD Fitness Equipment for Building abs - Wide Sturdy Non-Slip Rubber Wheel, Comfortable Foam Handles","B07B4CKGZH","ABDOMINAL_EXERCISER","R_1DO0yCFWRZwNW8m"
"2019-06-24",15.99,1,"TX","BalanceFrom All Purpose 1/2-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat with Carrying Strap and Yoga Blocks","B00FO9U46W","EXERCISE_MAT","R_1DO0yCFWRZwNW8m"
"2023-01-27",27.9,1,"AZ","Supermats Heavy Duty Equipment Mat 20GS Made in U.S.A. for Indoor Cycles Exercise Upright Bikes and Steppers (2 Feet x 3 Feet 10 In) (24-Inch x 46-Inch) (60.96 cm x 116.84 cm) , Black","B004IJJZN2","EXERCISE_MAT","R_1DOwHkGiX8DX7mF"
"2020-05-02",10.69,1,"IL","KerKoor Yoga Stretch Strap, Multi Loops Adjustable Exercise Band for Stretching, Physical Therapy, Workout, Pilates, Dance and Gymnastics with Carry Bag","B07VPGPFTD","EXERCISE_STRAP","R_1DULPnUes4caEHg"
"2021-01-21",21.49,1,"UT","Amazon Basics 1/2-Inch Extra Thick Exercise Yoga Mat","B01LP0V4JY","EXERCISE_MAT","R_1DULPnUes4caEHg"
"2022-09-02",35.99,1,"FL","HAPBEAR Resistance Bands Set, Exercise Workout Bands with 5 Resistance Levels, Elastic Loop Strength Fitness Bands for Strength, Physical Therapy, Stretch Bands for Home Gym, Carry Bag Included","B09P1J7TCT","EXERCISE_BAND","R_1DUTc6uWTcrQ0eJ"
"2020-08-18",39.99,1,"IL","CAMBIVO Extra Thick Yoga Mat for Women Men Kids, Professional TPE Yoga Mats, Workout Mat with Carrying Strap for Yoga, Pilates and Floor Exercises","B086BZL6JT","EXERCISE_MAT","R_1DXTNttXJvyt2M8"
"2020-08-18",11.95,1,"IL","Synergee Core Sliders. Dual Sided Use on Carpet or Hardwood Floors. Abdominal Exercise Equipment","B071D6SX9K","ABDOMINAL_EXERCISER","R_1DXTNttXJvyt2M8"
"2020-08-18",7.95,1,"IL","Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5","B01AVDVHTI","EXERCISE_BAND","R_1DXTNttXJvyt2M8"
"2020-09-11",10.97,1,"IL","A AZURELIFE Resistance Bands Set, Professional Non-Latex Elastic Exercise Bands, 5 ft. Long Stretch Bands for Physical Therapy, Yoga, Pilates, Rehab, at-Home or The Gym Workouts, Strength Training","B07Y2XXFF2","EXERCISE_BAND","R_1DXTNttXJvyt2M8"
"2020-09-20",15.49,1,"AR","Amazon Basics High-Density Round Foam Roller for Exercise, Massage, Muscle Recovery - 12"", 18"", 24"", 36""","B00XM2MXK8","MUSCLE_ROLLER","R_1DXTNttXJvyt2M8"
"2021-01-13",17.95,1,"AR","TEEYAR Yoga Blocks Strap Set - 2 Pack 3 Inch or 4 Inch Odorless Premium Foam Blocks Strap for Yoga, Improve Balance/Flexibility/Back Bends","B08JHVWCWV","EXERCISE_BLOCK","R_1DXTNttXJvyt2M8"
"2021-09-06",21.9,1,"IL","BalanceFrom High Density Treadmill Exercise Bike Equipment Mat","B07QXLZNN9","EXERCISE_MAT","R_1DXTNttXJvyt2M8"
"2022-09-12",19.98,1,"IL","Starktape Resistance Bands Set. 5 Pack Non-Latex Physical Therapy, Professional Elastic Band. Perfect for Home Exercise, Workout, Strength Training, Yoga, Pilates, Rehab or Gym Leg Upper, Lower Body","B0876XC2RD","EXERCISE_BAND","R_1DXTNttXJvyt2M8"
"2022-02-18",143.73,1,"WA","Professional Spinning Dancing Pole","B08M1GH4MN","ABDOMINAL_EXERCISER","R_1Du7cF5hhpQDgPP"
"2023-01-02",87.63,1,"WA","Sunny Health & Fitness Exercise Stepping Machine, Portable Mini Stair Stepper for Home, Desk or Office Workouts in Pink","B08NFGD2CM","FITNESS_STEPPER","R_1Du7cF5hhpQDgPP"
"2022-03-28",169.9,1,"WA","LifePro Waver Vibration Plate Exercise Machine - Whole Body Workout Vibration Fitness Platform w/ Loop Bands - Home Training Equipment for Weight Loss & Toning","B0794BXVY4","EXERCISE_MACHINE","R_1DuoH6Bkf22R6Ck"
"2020-07-28",22.4,1,"CA","Resistance Bands Set with Stackable Exercise Bands,Non-Slip Foam Hanldes,Carry Bag, Door Anchor Attachment, Legs Ankle Straps and Workout Guide","B087RC97SB","EXERCISE_BAND","R_1E09cCgzMzFPS25"
"2020-10-03",23.99,1,"IL","Yoga Mat, YXwin Classic 1/4 Inch Thick, Non Slip Pro Yoga Mat, Eco Friendly Exercise & Fitness Mat with Carrying Strap - for All Types of Yoga, Pilates & Floor Workouts (72"" x 26"" x1/4"")","B088FGZ85M","EXERCISE_MAT","R_1E09cCgzMzFPS25"
"2021-03-22",25.97,1,"CO","VEICK Resistance Bands for Working Out, Exercise Bands, Workout Bands, Resistance Bands Set with Handles for Men Women , Weights for Strength Training Equipment at Home","B086X4PN48","EXERCISE_BAND","R_1E0ZZlhukNsNc7w"
"2018-05-09",9.99,1,"CA","Physix Pull Up Assistance Bands - Looped Resistance Bands, Workout Rubber Bands for Exercise HIIT Muscle Toning Stretching Powerlifting Physical Therapy Pilates Yoga","B074SBK32Y","EXERCISE_BAND","R_1E3TJBNJVtr3tcD"
"2018-05-09",89.99,1,"CA","Square36 Large Exercise Mat Thick 6 Ft x 4 Ft. Ideal for Home Cardio Workouts With Or Without Shoes. Roll Out In Living Room & Roll Up To Store Square36 Large Fitness Mat","B00HJC0FSY","EXERCISE_MAT","R_1E3TJBNJVtr3tcD"
"2020-07-21",50.99,1,"CA","Whatafit Resistance Bands Set, Exercise Bands with Door Anchor, Handles, Carry Bag, Legs Ankle Straps for Resistance Training, Physical Therapy, Home Workouts","B07V7B2VJB","EXERCISE_BAND","R_1E3TJBNJVtr3tcD"
"2020-09-08",18.79,1,"CA","BalanceFrom All Purpose 1/2-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat with Carrying Strap and Yoga Blocks","B00FO9ZRYG","EXERCISE_MAT","R_1E3TJBNJVtr3tcD"
"2021-08-19",23.99,1,"CA","321 STRONG Foam Roller - Extra Firm High Density Deep Tissue Massager with Spinal Channel","B07CRP84HJ","MUSCLE_ROLLER","R_1E3TJBNJVtr3tcD"
"2019-04-30",18.99,1,"NY","ProsourceFit High Density Foam Rollers 36, 24, 18, 12- inches long. Firm Full Body Athletic Massage Tool for Back Stretching, Yoga, Pilates, Post Workout Muscle Recuperation. Speckled and Solid Colors","B00ED3GIV0","MUSCLE_ROLLER","R_1E6GWpRjzjM8bNK"
"2022-08-30",51.9,1,"NY","GD Iron Grip Hand Grip Strengthener (Adjustable Hand Grips for Strength Training) Wrist and Forearm Strength Trainer","B06XWQNPRN","HAND_STRENGTHENER","R_1E6GWpRjzjM8bNK"
"2018-11-24",9.99,1,"MA","Physical Therapy Stretch Strap by Morning Sky - 10-Loop 73-inch Rehab Strap with Instructional Guide for Rehab, Stretching, Yoga.","B01EINZFJA","EXERCISE_STRAP","R_1EafkWC1L7tVe0w"
"2019-01-02",18.99,1,"MA","Sportneer Adjustable Ankle Weights Set of 2-2/3/4/6/7 LBS Pair with Removable Ankle and Wrist Weight for Women Men Kids, Weighted Ankle Weights Set for Gym, Fitness, Workout","B07FVLC7BM","WEARABLE_WEIGHT","R_1EafkWC1L7tVe0w"
"2020-02-18",14.98,1,"MA","Harbinger 4-Inch Nylon Weightlifting Belt","B00074H7WI","WEIGHTLIFTING_BELT","R_1EafkWC1L7tVe0w"
"2022-08-30",27.99,1,"MA","Cork Squat Wedge Block 2PCS Non Slip Professional Squat Ramp,Squat Platform for Heel Elevated Squats and Calf Raises,Slant Board Professional Squat Ramp for Weightlifting and Fitness","B09SPHLFKB","STRENGTH_TRAINING_MACHINE","R_1EafkWC1L7tVe0w"
"2020-06-25",188.99,1,"CA","Body Champ Olympic Weight Bench with Squat Rack Included, Two Piece Set, Workout Bench, Versatile Strength Training Equipment for Home Gym, PRO3900, Grey","B0771T3J54","FITNESS_BENCH","R_1Eb0TuKdBzAPRU5"
"2022-09-02",19.02,1,"NY","Amazon Basics 1/2-Inch Extra Thick Exercise Yoga Mat","B01LP0VI3G","EXERCISE_MAT","R_1Egu0oETMcJuIOb"
"2020-06-12",12.99,1,"NC","BalanceFrom All Purpose 1/4-Inch High Density Anti-Tear Exercise Yoga Mat with Carrying Strap","B01IZDFWEC","EXERCISE_MAT","R_1F35QiIK5csZBEC"
"2020-06-12",22.1,1,"NC","BalanceFrom All Purpose 1/4-Inch High Density Anti-Tear Exercise Yoga Mat with Carrying Strap","B01IZDFWY2","EXERCISE_MAT","R_1F35QiIK5csZBEC"
"2020-06-12",17.99,1,"NC","Gaiam Kids Yoga Mat Exercise Mat, Yoga for Kids with Fun Prints - Playtime for Babies, Active & Calm Toddlers and Young Children (60"" L x 24"" W x 3mm Thick)","B086BX35PN","EXERCISE_MAT","R_1F35QiIK5csZBEC"
"2020-10-27",24.96,1,"NC","Sethruki Resistance Bands Set,Exercise Bands,Workout Bands for Men & Women,150LB Fitness Bands with Handles Door Anchor Ankle Straps and Carry Bag for Home Outdoor Workouts","B088YJ9KNC","EXERCISE_BAND","R_1F35QiIK5csZBEC"
"2020-11-27",134.29,1,"NC","FLYBIRD Weight Bench, Adjustable Strength Training Bench for Full Body Workout with Fast Folding-New Version","B07DNYSJ8W","FITNESS_BENCH","R_1F35QiIK5csZBEC"
"2021-07-05",92.99,1,"NC","Uboway Barbell Rack Squat Stand Adjustable Bench Press Rack 550LBS Max Load Multi-Function Weight Lifting Home Gym Fitness, 2023 Update","B07VNR82LQ","WEIGHT_RACK","R_1F35QiIK5csZBEC"
"2021-03-04",18.84,1,"CA","Gaiam Essentials Premium Yoga Mat with Yoga Mat Carrier Sling (72""L x 24""W x 1/4 Inch Thick)","B07HB1JL16","EXERCISE_MAT","R_1F4fgnTRZwHJ1WY"
"2021-03-04",30.49,1,"CA","TriggerPoint Grid Patented Multi-Density Foam Massage Roller (Back, Body, Legs) for Exercise, Deep Tissue and Muscle Recovery - Relieves Muscle Pain & Tightness, Improves Mobility & Circulation (13"")","B0040EKZDY","MUSCLE_ROLLER","R_1F4fgnTRZwHJ1WY"
"2019-10-09",9.95,1,"FL","sport2people Exercise Band for Legs and Butt with Free 4-Week Booty Workout Program - Fabric Resistance Loop Bands Set for Strength Training, Home Gym, Fitness","B07GZQBQDF","EXERCISE_BAND","R_1FCKkx02ayJ8GvV"
"2020-03-07",14.25,1,"CA","Valeo 4-Inch VLP Performance Low Profile Belt With Waterproof Foam Core And Low Profile Torque Ring Closure","B001QKCHVS","WEIGHTLIFTING_BELT","R_1FCYNIyA9OC3dAo"
"2020-12-23",21.61,1,"CA","Amazon Basics High-Density Round Foam Roller for Exercise, Massage, Muscle Recovery - 12"", 18"", 24"", 36""","B07BH1QPZR","MUSCLE_ROLLER","R_1FCYNIyA9OC3dAo"
"2022-04-06",19.95,1,"CA","Iron Bull Strength Wrist Wraps & Lifting Straps Combo","B00QZBRY0C","WEARABLE_WEIGHT","R_1FCYNIyA9OC3dAo"
"2022-09-09",69.95,1,"AZ","MarCoolTrip MZ ABS Stimulator,Ab Machine,Abdominal Toning Belt Workout Portable Ab Stimulator Home Office Fitness Workout Equipment for Abdomen","B08R9X7Q6C","ABDOMINAL_EXERCISER","R_1FDuPfFH7Gp0BWI"
